Latitude,Longitude,Building_ID,Datetime,Category,Weekday_Weekend,Consumption_kW
24.992355,121.480765,Building_14,2024-08-02 21:00:00,residential,Weekday,2.15
24.992355,121.480765,Building_14,2024-08-02 22:00:00,residential,Weekday,2.05
24.992355,121.480765,Building_14,2024-08-02 23:00:00,residential,Weekday,2.2
24.992355,121.480765,Building_14,2024-08-03 00:00:00,residential,Weekend,2.51
24.992355,121.480765,Building_14,2024-08-03 01:00:00,residential,Weekend,2.43
24.992355,121.480765,Building_14,2024-08-03 02:00:00,residential,Weekend,2.62
24.992355,121.480765,Building_14,2024-08-03 03:00:00,residential,Weekend,2.12
24.992355,121.480765,Building_14,2024-08-03 04:00:00,residential,Weekend,2.25
24.992355,121.480765,Building_14,2024-08-03 05:00:00,residential,Weekend,2.06
24.992355,121.480765,Building_14,2024-08-03 06:00:00,residential,Weekend,2.02
24.992355,121.480765,Building_14,2024-08-03 07:00:00,residential,Weekend,2.72
24.992355,121.480765,Building_14,2024-08-03 08:00:00,residential,Weekend,2.48
24.992355,121.480765,Building_14,2024-08-03 09:00:00,residential,Weekend,2.2
24.992355,121.480765,Building_14,2024-08-03 10:00:00,residential,Weekend,1.97
24.992355,121.480765,Building_14,2024-08-03 11:00:00,residential,Weekend,2.29
24.992355,121.480765,Building_14,2024-08-03 12:00:00,residential,Weekend,2.19
24.992355,121.480765,Building_14,2024-08-03 13:00:00,residential,Weekend,2.02
24.992355,121.480765,Building_14,2024-08-03 14:00:00,residential,Weekend,2.09
24.992355,121.480765,Building_14,2024-08-03 15:00:00,residential,Weekend,2.08
24.992355,121.480765,Building_14,2024-08-03 16:00:00,residential,Weekend,2.12
24.992355,121.480765,Building_14,2024-08-03 17:00:00,residential,Weekend,2.33
24.992355,121.480765,Building_14,2024-08-03 18:00:00,residential,Weekend,8.16
24.992355,121.480765,Building_14,2024-08-03 19:00:00,residential,Weekend,8.6
24.992355,121.480765,Building_14,2024-08-03 20:00:00,residential,Weekend,5.92
24.992355,121.480765,Building_14,2024-08-03 21:00:00,residential,Weekend,2.58
24.992355,121.480765,Building_14,2024-08-03 22:00:00,residential,Weekend,2.09
24.992355,121.480765,Building_14,2024-08-03 23:00:00,residential,Weekend,2.72
24.992355,121.480765,Building_14,2024-08-04 00:00:00,residential,Weekend,2.55
24.992355,121.480765,Building_14,2024-08-04 01:00:00,residential,Weekend,2.49
24.992355,121.480765,Building_14,2024-08-04 02:00:00,residential,Weekend,2.53
24.992355,121.480765,Building_14,2024-08-04 03:00:00,residential,Weekend,2.51
24.992355,121.480765,Building_14,2024-08-04 04:00:00,residential,Weekend,2.74
24.992355,121.480765,Building_14,2024-08-04 05:00:00,residential,Weekend,2.79
24.992355,121.480765,Building_14,2024-08-04 06:00:00,residential,Weekend,2.41
24.992355,121.480765,Building_14,2024-08-04 07:00:00,residential,Weekend,2.48
24.992355,121.480765,Building_14,2024-08-04 08:00:00,residential,Weekend,2.21
24.992355,121.480765,Building_14,2024-08-04 09:00:00,residential,Weekend,2.67
24.992355,121.480765,Building_14,2024-08-04 10:00:00,residential,Weekend,2.34
24.992355,121.480765,Building_14,2024-08-04 11:00:00,residential,Weekend,2.83
24.992355,121.480765,Building_14,2024-08-04 12:00:00,residential,Weekend,2.55
24.992355,121.480765,Building_14,2024-08-04 13:00:00,residential,Weekend,2.03
24.992355,121.480765,Building_14,2024-08-04 14:00:00,residential,Weekend,2.5
24.992355,121.480765,Building_14,2024-08-04 15:00:00,residential,Weekend,2.79
24.992355,121.480765,Building_14,2024-08-04 16:00:00,residential,Weekend,1.98
24.992355,121.480765,Building_14,2024-08-04 17:00:00,residential,Weekend,2.49
24.992355,121.480765,Building_14,2024-08-04 18:00:00,residential,Weekend,7.58
24.992355,121.480765,Building_14,2024-08-04 19:00:00,residential,Weekend,6.57
24.992355,121.480765,Building_14,2024-08-04 20:00:00,residential,Weekend,8.57
24.992355,121.480765,Building_14,2024-08-04 21:00:00,residential,Weekend,1.97
24.992355,121.480765,Building_14,2024-08-04 22:00:00,residential,Weekend,2.44
24.992355,121.480765,Building_14,2024-08-04 23:00:00,residential,Weekend,2.2
24.992355,121.480765,Building_14,2024-08-05 00:00:00,residential,Weekday,2.0
24.992355,121.480765,Building_14,2024-08-05 01:00:00,residential,Weekday,1.89
24.992355,121.480765,Building_14,2024-08-05 02:00:00,residential,Weekday,2.06
24.992355,121.480765,Building_14,2024-08-05 03:00:00,residential,Weekday,2.29
24.992355,121.480765,Building_14,2024-08-05 04:00:00,residential,Weekday,1.89
24.992355,121.480765,Building_14,2024-08-05 05:00:00,residential,Weekday,1.84
24.992355,121.480765,Building_14,2024-08-05 06:00:00,residential,Weekday,2.36
24.992355,121.480765,Building_14,2024-08-05 07:00:00,residential,Weekday,2.28
24.992355,121.480765,Building_14,2024-08-05 08:00:00,residential,Weekday,2.33
24.992355,121.480765,Building_14,2024-08-05 09:00:00,residential,Weekday,1.91
24.992355,121.480765,Building_14,2024-08-05 10:00:00,residential,Weekday,1.93
24.992355,121.480765,Building_14,2024-08-05 11:00:00,residential,Weekday,1.9
24.992355,121.480765,Building_14,2024-08-05 12:00:00,residential,Weekday,2.31
24.992355,121.480765,Building_14,2024-08-05 13:00:00,residential,Weekday,2.11
24.992355,121.480765,Building_14,2024-08-05 14:00:00,residential,Weekday,1.92
24.992355,121.480765,Building_14,2024-08-05 15:00:00,residential,Weekday,1.73
24.992355,121.480765,Building_14,2024-08-05 16:00:00,residential,Weekday,1.96
24.992355,121.480765,Building_14,2024-08-05 17:00:00,residential,Weekday,2.26
24.992355,121.480765,Building_14,2024-08-05 18:00:00,residential,Weekday,7.14
24.992355,121.480765,Building_14,2024-08-05 19:00:00,residential,Weekday,5.95
24.992355,121.480765,Building_14,2024-08-05 20:00:00,residential,Weekday,7.2
24.992355,121.480765,Building_14,2024-08-05 21:00:00,residential,Weekday,2.38
24.992355,121.480765,Building_14,2024-08-05 22:00:00,residential,Weekday,2.3
24.992355,121.480765,Building_14,2024-08-05 23:00:00,residential,Weekday,1.98
24.992355,121.480765,Building_14,2024-08-06 00:00:00,residential,Weekday,2.15
24.992355,121.480765,Building_14,2024-08-06 01:00:00,residential,Weekday,1.85
24.992355,121.480765,Building_14,2024-08-06 02:00:00,residential,Weekday,2.21
24.992355,121.480765,Building_14,2024-08-06 03:00:00,residential,Weekday,2.3
24.992355,121.480765,Building_14,2024-08-06 04:00:00,residential,Weekday,1.93
24.992355,121.480765,Building_14,2024-08-06 05:00:00,residential,Weekday,1.75
24.992355,121.480765,Building_14,2024-08-06 06:00:00,residential,Weekday,2.27
24.992355,121.480765,Building_14,2024-08-06 07:00:00,residential,Weekday,1.86
24.992355,121.480765,Building_14,2024-08-06 08:00:00,residential,Weekday,2.09
24.992355,121.480765,Building_14,2024-08-06 09:00:00,residential,Weekday,2.25
24.992355,121.480765,Building_14,2024-08-06 10:00:00,residential,Weekday,1.96
24.992355,121.480765,Building_14,2024-08-06 11:00:00,residential,Weekday,1.75
24.992355,121.480765,Building_14,2024-08-06 12:00:00,residential,Weekday,2.38
24.992355,121.480765,Building_14,2024-08-06 13:00:00,residential,Weekday,2.09
24.992355,121.480765,Building_14,2024-08-06 14:00:00,residential,Weekday,2.37
24.992355,121.480765,Building_14,2024-08-06 15:00:00,residential,Weekday,1.92
24.992355,121.480765,Building_14,2024-08-06 16:00:00,residential,Weekday,1.86
24.992355,121.480765,Building_14,2024-08-06 17:00:00,residential,Weekday,2.37
24.992355,121.480765,Building_14,2024-08-06 18:00:00,residential,Weekday,5.48
24.992355,121.480765,Building_14,2024-08-06 19:00:00,residential,Weekday,6.96
24.992355,121.480765,Building_14,2024-08-06 20:00:00,residential,Weekday,5.09
24.992355,121.480765,Building_14,2024-08-06 21:00:00,residential,Weekday,2.35
24.992355,121.480765,Building_14,2024-08-06 22:00:00,residential,Weekday,1.64
24.992355,121.480765,Building_14,2024-08-06 23:00:00,residential,Weekday,2.36
24.992355,121.480765,Building_14,2024-08-07 00:00:00,residential,Weekday,2.36
25.160679,121.615387,Building_15,2024-08-01 00:00:00,commercial,Weekday,10.95
25.160679,121.615387,Building_15,2024-08-01 01:00:00,commercial,Weekday,8.55
25.160679,121.615387,Building_15,2024-08-01 02:00:00,commercial,Weekday,9.32
25.160679,121.615387,Building_15,2024-08-01 03:00:00,commercial,Weekday,10.96
25.160679,121.615387,Building_15,2024-08-01 04:00:00,commercial,Weekday,10.68
25.160679,121.615387,Building_15,2024-08-01 05:00:00,commercial,Weekday,11.62
25.160679,121.615387,Building_15,2024-08-01 06:00:00,commercial,Weekday,9.35
25.160679,121.615387,Building_15,2024-08-01 07:00:00,commercial,Weekday,10.66
25.160679,121.615387,Building_15,2024-08-01 08:00:00,commercial,Weekday,8.49
25.160679,121.615387,Building_15,2024-08-01 09:00:00,commercial,Weekday,27.91
25.160679,121.615387,Building_15,2024-08-01 10:00:00,commercial,Weekday,28.34
25.160679,121.615387,Building_15,2024-08-01 11:00:00,commercial,Weekday,35.81
25.160679,121.615387,Building_15,2024-08-01 12:00:00,commercial,Weekday,11.02
25.160679,121.615387,Building_15,2024-08-01 13:00:00,commercial,Weekday,10.92
25.160679,121.615387,Building_15,2024-08-01 14:00:00,commercial,Weekday,10.56
25.160679,121.615387,Building_15,2024-08-01 15:00:00,commercial,Weekday,8.95
25.160679,121.615387,Building_15,2024-08-01 16:00:00,commercial,Weekday,9.71
25.160679,121.615387,Building_15,2024-08-01 17:00:00,commercial,Weekday,10.86
25.160679,121.615387,Building_15,2024-08-01 18:00:00,commercial,Weekday,10.92
25.160679,121.615387,Building_15,2024-08-01 19:00:00,commercial,Weekday,9.01
25.160679,121.615387,Building_15,2024-08-01 20:00:00,commercial,Weekday,10.14
25.160679,121.615387,Building_15,2024-08-01 21:00:00,commercial,Weekday,11.13
25.160679,121.615387,Building_15,2024-08-01 22:00:00,commercial,Weekday,8.32
25.160679,121.615387,Building_15,2024-08-01 23:00:00,commercial,Weekday,8.24
25.160679,121.615387,Building_15,2024-08-02 00:00:00,commercial,Weekday,9.82
25.160679,121.615387,Building_15,2024-08-02 01:00:00,commercial,Weekday,8.33
25.160679,121.615387,Building_15,2024-08-02 02:00:00,commercial,Weekday,10.59
25.160679,121.615387,Building_15,2024-08-02 03:00:00,commercial,Weekday,8.68
25.160679,121.615387,Building_15,2024-08-02 04:00:00,commercial,Weekday,11.92
25.160679,121.615387,Building_15,2024-08-02 05:00:00,commercial,Weekday,8.89
25.160679,121.615387,Building_15,2024-08-02 06:00:00,commercial,Weekday,8.41
25.160679,121.615387,Building_15,2024-08-02 07:00:00,commercial,Weekday,8.07
25.160679,121.615387,Building_15,2024-08-02 08:00:00,commercial,Weekday,9.19
25.160679,121.615387,Building_15,2024-08-02 09:00:00,commercial,Weekday,29.96
25.160679,121.615387,Building_15,2024-08-02 10:00:00,commercial,Weekday,31.18
25.160679,121.615387,Building_15,2024-08-02 11:00:00,commercial,Weekday,30.34
25.160679,121.615387,Building_15,2024-08-02 12:00:00,commercial,Weekday,10.55
25.160679,121.615387,Building_15,2024-08-02 13:00:00,commercial,Weekday,9.61
25.160679,121.615387,Building_15,2024-08-02 14:00:00,commercial,Weekday,10.96
25.160679,121.615387,Building_15,2024-08-02 15:00:00,commercial,Weekday,10.37
25.160679,121.615387,Building_15,2024-08-02 16:00:00,commercial,Weekday,9.85
25.160679,121.615387,Building_15,2024-08-02 17:00:00,commercial,Weekday,11.33
25.160679,121.615387,Building_15,2024-08-02 18:00:00,commercial,Weekday,10.73
25.160679,121.615387,Building_15,2024-08-02 19:00:00,commercial,Weekday,11.08
25.160679,121.615387,Building_15,2024-08-02 20:00:00,commercial,Weekday,8.33
25.160679,121.615387,Building_15,2024-08-02 21:00:00,commercial,Weekday,10.93
25.160679,121.615387,Building_15,2024-08-02 22:00:00,commercial,Weekday,8.66
25.160679,121.615387,Building_15,2024-08-02 23:00:00,commercial,Weekday,9.6
25.160679,121.615387,Building_15,2024-08-03 00:00:00,commercial,Weekend,6.25
25.160679,121.615387,Building_15,2024-08-03 01:00:00,commercial,Weekend,7.43
25.160679,121.615387,Building_15,2024-08-03 02:00:00,commercial,Weekend,7.86
25.160679,121.615387,Building_15,2024-08-03 03:00:00,commercial,Weekend,5.66
25.160679,121.615387,Building_15,2024-08-03 04:00:00,commercial,Weekend,8.16
25.160679,121.615387,Building_15,2024-08-03 05:00:00,commercial,Weekend,8.14
25.160679,121.615387,Building_15,2024-08-03 06:00:00,commercial,Weekend,8.37
25.160679,121.615387,Building_15,2024-08-03 07:00:00,commercial,Weekend,6.0
25.160679,121.615387,Building_15,2024-08-03 08:00:00,commercial,Weekend,6.05
25.160679,121.615387,Building_15,2024-08-03 09:00:00,commercial,Weekend,24.14
25.160679,121.615387,Building_15,2024-08-03 10:00:00,commercial,Weekend,21.28
25.160679,121.615387,Building_15,2024-08-03 11:00:00,commercial,Weekend,22.28
25.160679,121.615387,Building_15,2024-08-03 12:00:00,commercial,Weekend,6.52
25.160679,121.615387,Building_15,2024-08-03 13:00:00,commercial,Weekend,5.88
25.160679,121.615387,Building_15,2024-08-03 14:00:00,commercial,Weekend,6.0
25.160679,121.615387,Building_15,2024-08-03 15:00:00,commercial,Weekend,6.08
25.160679,121.615387,Building_15,2024-08-03 16:00:00,commercial,Weekend,8.02
25.160679,121.615387,Building_15,2024-08-03 17:00:00,commercial,Weekend,8.25
25.160679,121.615387,Building_15,2024-08-03 18:00:00,commercial,Weekend,8.28
25.160679,121.615387,Building_15,2024-08-03 19:00:00,commercial,Weekend,8.23
25.160679,121.615387,Building_15,2024-08-03 20:00:00,commercial,Weekend,6.28
25.160679,121.615387,Building_15,2024-08-03 21:00:00,commercial,Weekend,6.99
25.160679,121.615387,Building_15,2024-08-03 22:00:00,commercial,Weekend,6.77
25.160679,121.615387,Building_15,2024-08-03 23:00:00,commercial,Weekend,5.92
25.160679,121.615387,Building_15,2024-08-04 00:00:00,commercial,Weekend,8.31
25.160679,121.615387,Building_15,2024-08-04 01:00:00,commercial,Weekend,5.61
25.160679,121.615387,Building_15,2024-08-04 02:00:00,commercial,Weekend,7.27
25.160679,121.615387,Building_15,2024-08-04 03:00:00,commercial,Weekend,6.77
25.160679,121.615387,Building_15,2024-08-04 04:00:00,commercial,Weekend,6.58
25.160679,121.615387,Building_15,2024-08-04 05:00:00,commercial,Weekend,7.87
25.160679,121.615387,Building_15,2024-08-04 06:00:00,commercial,Weekend,8.01
25.160679,121.615387,Building_15,2024-08-04 07:00:00,commercial,Weekend,8.21
25.160679,121.615387,Building_15,2024-08-04 08:00:00,commercial,Weekend,5.84
25.160679,121.615387,Building_15,2024-08-04 09:00:00,commercial,Weekend,22.63
25.160679,121.615387,Building_15,2024-08-04 10:00:00,commercial,Weekend,18.51
25.160679,121.615387,Building_15,2024-08-04 11:00:00,commercial,Weekend,19.47
25.160679,121.615387,Building_15,2024-08-04 12:00:00,commercial,Weekend,8.3
25.160679,121.615387,Building_15,2024-08-04 13:00:00,commercial,Weekend,7.68
25.160679,121.615387,Building_15,2024-08-04 14:00:00,commercial,Weekend,6.17
25.160679,121.615387,Building_15,2024-08-04 15:00:00,commercial,Weekend,7.75
25.160679,121.615387,Building_15,2024-08-04 16:00:00,commercial,Weekend,6.96
25.160679,121.615387,Building_15,2024-08-04 17:00:00,commercial,Weekend,8.34
25.160679,121.615387,Building_15,2024-08-04 18:00:00,commercial,Weekend,7.09
25.160679,121.615387,Building_15,2024-08-04 19:00:00,commercial,Weekend,8.39
25.160679,121.615387,Building_15,2024-08-04 20:00:00,commercial,Weekend,8.32
25.160679,121.615387,Building_15,2024-08-04 21:00:00,commercial,Weekend,5.87
25.160679,121.615387,Building_15,2024-08-04 22:00:00,commercial,Weekend,6.45
25.160679,121.615387,Building_15,2024-08-04 23:00:00,commercial,Weekend,6.65
25.160679,121.615387,Building_15,2024-08-05 00:00:00,commercial,Weekday,11.9
25.160679,121.615387,Building_15,2024-08-05 01:00:00,commercial,Weekday,10.99
25.160679,121.615387,Building_15,2024-08-05 02:00:00,commercial,Weekday,9.3
25.160679,121.615387,Building_15,2024-08-05 03:00:00,commercial,Weekday,10.62
25.160679,121.615387,Building_15,2024-08-05 04:00:00,commercial,Weekday,9.09
25.160679,121.615387,Building_15,2024-08-05 05:00:00,commercial,Weekday,9.19
25.160679,121.615387,Building_15,2024-08-05 06:00:00,commercial,Weekday,9.32
25.160679,121.615387,Building_15,2024-08-05 07:00:00,commercial,Weekday,11.95
25.160679,121.615387,Building_15,2024-08-05 08:00:00,commercial,Weekday,8.71
25.160679,121.615387,Building_15,2024-08-05 09:00:00,commercial,Weekday,30.93
25.160679,121.615387,Building_15,2024-08-05 10:00:00,commercial,Weekday,24.81
25.160679,121.615387,Building_15,2024-08-05 11:00:00,commercial,Weekday,24.78
25.160679,121.615387,Building_15,2024-08-05 12:00:00,commercial,Weekday,10.21
25.160679,121.615387,Building_15,2024-08-05 13:00:00,commercial,Weekday,8.77
25.160679,121.615387,Building_15,2024-08-05 14:00:00,commercial,Weekday,10.03
25.160679,121.615387,Building_15,2024-08-05 15:00:00,commercial,Weekday,11.47
25.160679,121.615387,Building_15,2024-08-05 16:00:00,commercial,Weekday,11.97
25.160679,121.615387,Building_15,2024-08-05 17:00:00,commercial,Weekday,10.18
25.160679,121.615387,Building_15,2024-08-05 18:00:00,commercial,Weekday,11.29
25.160679,121.615387,Building_15,2024-08-05 19:00:00,commercial,Weekday,8.91
25.160679,121.615387,Building_15,2024-08-05 20:00:00,commercial,Weekday,9.44
25.160679,121.615387,Building_15,2024-08-05 21:00:00,commercial,Weekday,11.57
25.160679,121.615387,Building_15,2024-08-05 22:00:00,commercial,Weekday,11.83
25.160679,121.615387,Building_15,2024-08-05 23:00:00,commercial,Weekday,10.76
25.160679,121.615387,Building_15,2024-08-06 00:00:00,commercial,Weekday,10.82
25.160679,121.615387,Building_15,2024-08-06 01:00:00,commercial,Weekday,10.41
25.160679,121.615387,Building_15,2024-08-06 02:00:00,commercial,Weekday,10.94
25.160679,121.615387,Building_15,2024-08-06 03:00:00,commercial,Weekday,8.16
25.160679,121.615387,Building_15,2024-08-06 04:00:00,commercial,Weekday,9.57
25.160679,121.615387,Building_15,2024-08-06 05:00:00,commercial,Weekday,10.4
25.160679,121.615387,Building_15,2024-08-06 06:00:00,commercial,Weekday,9.4
25.160679,121.615387,Building_15,2024-08-06 07:00:00,commercial,Weekday,8.03
25.160679,121.615387,Building_15,2024-08-06 08:00:00,commercial,Weekday,11.77
25.160679,121.615387,Building_15,2024-08-06 09:00:00,commercial,Weekday,27.88
25.160679,121.615387,Building_15,2024-08-06 10:00:00,commercial,Weekday,32.29
25.160679,121.615387,Building_15,2024-08-06 11:00:00,commercial,Weekday,35.42
25.160679,121.615387,Building_15,2024-08-06 12:00:00,commercial,Weekday,8.4
25.160679,121.615387,Building_15,2024-08-06 13:00:00,commercial,Weekday,9.92
25.160679,121.615387,Building_15,2024-08-06 14:00:00,commercial,Weekday,9.17
25.160679,121.615387,Building_15,2024-08-06 15:00:00,commercial,Weekday,10.95
25.160679,121.615387,Building_15,2024-08-06 16:00:00,commercial,Weekday,11.62
25.160679,121.615387,Building_15,2024-08-06 17:00:00,commercial,Weekday,8.85
25.160679,121.615387,Building_15,2024-08-06 18:00:00,commercial,Weekday,11.87
25.160679,121.615387,Building_15,2024-08-06 19:00:00,commercial,Weekday,10.09
25.160679,121.615387,Building_15,2024-08-06 20:00:00,commercial,Weekday,9.14
25.160679,121.615387,Building_15,2024-08-06 21:00:00,commercial,Weekday,10.56
25.160679,121.615387,Building_15,2024-08-06 22:00:00,commercial,Weekday,11.13
25.160679,121.615387,Building_15,2024-08-06 23:00:00,commercial,Weekday,10.63
25.160679,121.615387,Building_15,2024-08-07 00:00:00,commercial,Weekday,9.16
25.123153,121.589721,Building_16,2024-08-01 00:00:00,industrial,Weekday,57.86
25.123153,121.589721,Building_16,2024-08-01 01:00:00,industrial,Weekday,59.32
25.123153,121.589721,Building_16,2024-08-01 02:00:00,industrial,Weekday,48.41
25.123153,121.589721,Building_16,2024-08-01 03:00:00,industrial,Weekday,44.89
25.123153,121.589721,Building_16,2024-08-01 04:00:00,industrial,Weekday,58.47
25.123153,121.589721,Building_16,2024-08-01 05:00:00,industrial,Weekday,58.5
25.123153,121.589721,Building_16,2024-08-01 06:00:00,industrial,Weekday,52.13
25.123153,121.589721,Building_16,2024-08-01 07:00:00,industrial,Weekday,55.42
25.123153,121.589721,Building_16,2024-08-01 08:00:00,industrial,Weekday,42.36
25.123153,121.589721,Building_16,2024-08-01 09:00:00,industrial,Weekday,43.37
25.123153,121.589721,Building_16,2024-08-01 10:00:00,industrial,Weekday,55.82
25.123153,121.589721,Building_16,2024-08-01 11:00:00,industrial,Weekday,50.32
25.123153,121.589721,Building_16,2024-08-01 12:00:00,industrial,Weekday,44.63
25.123153,121.589721,Building_16,2024-08-01 13:00:00,industrial,Weekday,49.57
25.123153,121.589721,Building_16,2024-08-01 14:00:00,industrial,Weekday,144.16
25.123153,121.589721,Building_16,2024-08-01 15:00:00,industrial,Weekday,124.96
25.123153,121.589721,Building_16,2024-08-01 16:00:00,industrial,Weekday,174.96
25.123153,121.589721,Building_16,2024-08-01 17:00:00,industrial,Weekday,58.65
25.123153,121.589721,Building_16,2024-08-01 18:00:00,industrial,Weekday,43.14
25.123153,121.589721,Building_16,2024-08-01 19:00:00,industrial,Weekday,43.37
25.123153,121.589721,Building_16,2024-08-01 20:00:00,industrial,Weekday,47.91
25.123153,121.589721,Building_16,2024-08-01 21:00:00,industrial,Weekday,41.84
25.123153,121.589721,Building_16,2024-08-01 22:00:00,industrial,Weekday,43.9
25.123153,121.589721,Building_16,2024-08-01 23:00:00,industrial,Weekday,56.48
25.123153,121.589721,Building_16,2024-08-02 00:00:00,industrial,Weekday,55.69
25.123153,121.589721,Building_16,2024-08-02 01:00:00,industrial,Weekday,48.68
25.123153,121.589721,Building_16,2024-08-02 02:00:00,industrial,Weekday,42.19
25.123153,121.589721,Building_16,2024-08-02 03:00:00,industrial,Weekday,55.04
25.123153,121.589721,Building_16,2024-08-02 04:00:00,industrial,Weekday,45.98
25.123153,121.589721,Building_16,2024-08-02 05:00:00,industrial,Weekday,55.04
25.123153,121.589721,Building_16,2024-08-02 06:00:00,industrial,Weekday,41.32
25.123153,121.589721,Building_16,2024-08-02 07:00:00,industrial,Weekday,57.1
25.123153,121.589721,Building_16,2024-08-02 08:00:00,industrial,Weekday,52.21
25.123153,121.589721,Building_16,2024-08-02 09:00:00,industrial,Weekday,47.46
25.123153,121.589721,Building_16,2024-08-02 10:00:00,industrial,Weekday,45.39
25.123153,121.589721,Building_16,2024-08-02 11:00:00,industrial,Weekday,41.28
25.123153,121.589721,Building_16,2024-08-02 12:00:00,industrial,Weekday,53.85
25.123153,121.589721,Building_16,2024-08-02 13:00:00,industrial,Weekday,43.08
25.123153,121.589721,Building_16,2024-08-02 14:00:00,industrial,Weekday,151.91
25.123153,121.589721,Building_16,2024-08-02 15:00:00,industrial,Weekday,124.04
25.123153,121.589721,Building_16,2024-08-02 16:00:00,industrial,Weekday,179.69
25.123153,121.589721,Building_16,2024-08-02 17:00:00,industrial,Weekday,58.92
25.123153,121.589721,Building_16,2024-08-02 18:00:00,industrial,Weekday,55.84
25.123153,121.589721,Building_16,2024-08-02 19:00:00,industrial,Weekday,41.49
25.123153,121.589721,Building_16,2024-08-02 20:00:00,industrial,Weekday,51.54
25.123153,121.589721,Building_16,2024-08-02 21:00:00,industrial,Weekday,57.61
25.123153,121.589721,Building_16,2024-08-02 22:00:00,industrial,Weekday,41.88
25.123153,121.589721,Building_16,2024-08-02 23:00:00,industrial,Weekday,44.91
25.123153,121.589721,Building_16,2024-08-03 00:00:00,industrial,Weekend,24.06
25.123153,121.589721,Building_16,2024-08-03 01:00:00,industrial,Weekend,20.72
25.123153,121.589721,Building_16,2024-08-03 02:00:00,industrial,Weekend,22.66
25.123153,121.589721,Building_16,2024-08-03 03:00:00,industrial,Weekend,24.92
25.123153,121.589721,Building_16,2024-08-03 04:00:00,industrial,Weekend,29.69
25.123153,121.589721,Building_16,2024-08-03 05:00:00,industrial,Weekend,20.65
25.123153,121.589721,Building_16,2024-08-03 06:00:00,industrial,Weekend,26.21
25.123153,121.589721,Building_16,2024-08-03 07:00:00,industrial,Weekend,22.65
25.123153,121.589721,Building_16,2024-08-03 08:00:00,industrial,Weekend,28.48
25.123153,121.589721,Building_16,2024-08-03 09:00:00,industrial,Weekend,23.06
25.123153,121.589721,Building_16,2024-08-03 10:00:00,industrial,Weekend,26.04
25.123153,121.589721,Building_16,2024-08-03 11:00:00,industrial,Weekend,28.64
25.123153,121.589721,Building_16,2024-08-03 12:00:00,industrial,Weekend,20.16
25.123153,121.589721,Building_16,2024-08-03 13:00:00,industrial,Weekend,25.3
25.123153,121.589721,Building_16,2024-08-03 14:00:00,industrial,Weekend,61.37
25.123153,121.589721,Building_16,2024-08-03 15:00:00,industrial,Weekend,68.8
25.123153,121.589721,Building_16,2024-08-03 16:00:00,industrial,Weekend,71.75
25.123153,121.589721,Building_16,2024-08-03 17:00:00,industrial,Weekend,25.04
25.123153,121.589721,Building_16,2024-08-03 18:00:00,industrial,Weekend,29.5
25.123153,121.589721,Building_16,2024-08-03 19:00:00,industrial,Weekend,24.31
25.123153,121.589721,Building_16,2024-08-03 20:00:00,industrial,Weekend,27.61
25.123153,121.589721,Building_16,2024-08-03 21:00:00,industrial,Weekend,20.14
25.123153,121.589721,Building_16,2024-08-03 22:00:00,industrial,Weekend,28.04
25.123153,121.589721,Building_16,2024-08-03 23:00:00,industrial,Weekend,27.84
25.123153,121.589721,Building_16,2024-08-04 00:00:00,industrial,Weekend,29.35
25.123153,121.589721,Building_16,2024-08-04 01:00:00,industrial,Weekend,23.77
25.123153,121.589721,Building_16,2024-08-04 02:00:00,industrial,Weekend,20.74
25.123153,121.589721,Building_16,2024-08-04 03:00:00,industrial,Weekend,21.48
25.123153,121.589721,Building_16,2024-08-04 04:00:00,industrial,Weekend,25.36
25.123153,121.589721,Building_16,2024-08-04 05:00:00,industrial,Weekend,22.14
25.123153,121.589721,Building_16,2024-08-04 06:00:00,industrial,Weekend,29.32
25.123153,121.589721,Building_16,2024-08-04 07:00:00,industrial,Weekend,26.62
25.123153,121.589721,Building_16,2024-08-04 08:00:00,industrial,Weekend,26.87
25.123153,121.589721,Building_16,2024-08-04 09:00:00,industrial,Weekend,24.46
25.123153,121.589721,Building_16,2024-08-04 10:00:00,industrial,Weekend,21.29
25.123153,121.589721,Building_16,2024-08-04 11:00:00,industrial,Weekend,27.15
25.123153,121.589721,Building_16,2024-08-04 12:00:00,industrial,Weekend,28.88
25.123153,121.589721,Building_16,2024-08-04 13:00:00,industrial,Weekend,22.45
25.123153,121.589721,Building_16,2024-08-04 14:00:00,industrial,Weekend,62.82
25.123153,121.589721,Building_16,2024-08-04 15:00:00,industrial,Weekend,69.04
25.123153,121.589721,Building_16,2024-08-04 16:00:00,industrial,Weekend,73.37
25.123153,121.589721,Building_16,2024-08-04 17:00:00,industrial,Weekend,25.82
25.123153,121.589721,Building_16,2024-08-04 18:00:00,industrial,Weekend,21.6
25.123153,121.589721,Building_16,2024-08-04 19:00:00,industrial,Weekend,24.66
25.123153,121.589721,Building_16,2024-08-04 20:00:00,industrial,Weekend,21.73
25.123153,121.589721,Building_16,2024-08-04 21:00:00,industrial,Weekend,22.72
25.123153,121.589721,Building_16,2024-08-04 22:00:00,industrial,Weekend,27.58
25.123153,121.589721,Building_16,2024-08-04 23:00:00,industrial,Weekend,23.99
25.123153,121.589721,Building_16,2024-08-05 00:00:00,industrial,Weekday,49.82
